46516,0.17,0.04,0.93,-192,-64,-593,-10.99,-0.35,2.30,23.23,20.60,83240,20.94,20.44,448
46690,0.17,0.05,0.92,-192,-64,-585,-15.37,1.46,3.62,23.06,20.60,83253,20.94,20.44,445
46864,0.18,0.04,0.95,-194,-62,-586,-10.64,-1.53,2.23,23.23,20.60,83241,20.94,20.44,445
47038,0.16,0.03,0.92,-196,-65,-588,-9.81,-0.14,2.23,23.06,20.60,83237,20.94,20.44,445
47214,0.18,0.03,0.95,-194,-63,-588,-10.85,-0.49,2.09,23.17,20.60,83245,20.94,20.44,445
47388,0.17,0.03,0.94,-194,-62,-586,-10.64,-0.90,2.09,23.06,20.60,83238,20.94,20.44,457
47562,0.17,0.03,0.94,-195,-63,-587,-10.43,-0.35,2.23,23.00,20.60,83243,20.94,20.44,446
47736,0.17,0.03,0.95,-193,-62,-588,-10.57,-0.70,2.30,23.11,20.60,83240,20.94,20.44,449
47910,0.17,0.04,0.94,-193,-65,-588,-10.02,-0.63,2.02,22.89,20.60,83246,20.94,20.44,446
48084,0.17,0.03,0.94,-196,-63,-585,-10.23,-0.56,2.30,22.83,20.60,83245,20.94,20.44,447
48259,0.17,0.03,0.95,-194,-64,-585,-10.50,-0.56,1.95,22.94,20.60,83239,20.94,20.44,446
48433,0.17,0.04,0.94,-195,-64,-588,-10.92,-0.56,2.23,22.94,20.60,83234,20.94,20.44,448
48607,0.17,0.04,0.94,-195,-63,-585,-10.37,-0.56,2.30,23.23,20.60,83237,20.94,20.44,450
48781,0.17,0.04,0.95,-193,-63,-588,-10.37,-0.70,2.02,23.06,20.60,83238,20.94,20.44,449
48955,0.17,0.03,0.95,-193,-63,-589,-10.23,-0.63,2.09,23.06,20.60,83239,20.94,20.44,448
49129,0.17,0.03,0.94,-194,-62,-585,-10.30,-0.70,2.16,23.34,20.60,83248,20.94,20.44,446
49305,0.17,0.03,0.94,-195,-62,-587,-10.57,-0.63,2.43,23.34,20.60,83240,20.94,20.44,449
49479,0.17,0.03,0.95,-193,-64,-589,-10.57,-0.35,2.23,23.06,20.60,83243,20.94,20.44,445
49651,0.17,0.03,0.94,-193,-63,-587,-10.71,-0.63,2.23,23.06,20.60,83238,20.94,20.44,449
